s_type	para	attr	attrtime	transfer	type	area	useflg	count	flg	n0	n1	max_damage	muteki_time	badst	percentage	para2	equipID	hitbk_cnt	hitbk_rate	flg2	weapontype	fuyoeff	shild_dmg	light_attack_mag	sortId	sortType	coolTime	wincePow
16	0	0	0	0	1	32833	1	0	0	1	0	0	0	0	0	0	0	10	5	2097152	0	0	0	0	883	999	-1	1
0	7	1	300	0	1	32897	1	3	1073741825	120	0	9999	0	8192	25	0	0	10	12	2097152	0	0	0	0	884	999	-1	120
16	0	0	0	0	1	32833	1	0	0	1	0	0	0	0	0	0	0	10	5	2097152	0	0	0	0	885	999	-1	1
16	0	0	0	0	1	32769	1	1	2147483648	1	0	0	0	0	0	0	0	10	5	256	0	0	0	0	886	999	-1	1
16	18	1	300	0	1	32897	1	1	3221225473	1	0	9999	0	8192	100	0	0	10	12	0	0	0	0	0	887	999	-1	1
16	0	0	0	0	10	32770	1	0	3221225472	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	888	999	-1	1
16	48	16	300	1	3	32770	1	1	1073741825	60	0	9999	0	4	100	0	0	20	22	128	0	0	0	0	889	999	-1	60
16	0	0	0	0	9	32833	1	1	2147483648	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	890	999	-1	1
16	0	1	0	0	1	32770	1	1	2147483649	60	0	9999	0	8192	5	0	0	10	5	0	0	0	0	0	891	999	-1	60
16	0	0	0	0	3	32770	1	6	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	892	999	-1	1
16	0	0	0	0	3	32770	1	6	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	893	999	-1	1
16	0	0	0	0	3	32770	1	6	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	894	999	-1	1
16	13	1	0	0	1	32770	1	1	3221225473	90	0	9999	0	2048	100	0	0	10	5	256	0	0	0	0	895	999	-1	90
16	30	4	300	0	3	32770	1	1	1073741825	92	0	9999	0	16	100	0	0	20	22	128	0	0	0	0	896	999	-1	92
16	41	256	0	0	1	32770	1	6	3758096385	20	0	999	10	0	0	0	0	0	0	2048	0	0	0	0	897	999	-1	20
16	20	512	0	0	3	32770	1	1	1073758225	50	0	9999	0	0	0	0	0	10	5	0	0	0	0	0	898	999	-1	50
16	17	256	0	0	1	32770	1	6	3758096385	20	0	9999	10	0	100	0	0	0	0	133120	0	0	0	0	899	999	-1	20
16	0	0	0	0	1	32770	1	1	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	900	999	-1	1
16	5	1	300	0	3	32770	1	5	1073741825	10	0	9999	5	8192	25	0	0	10	5	0	0	0	0	0	901	999	-1	10
16	20	64	300	0	3	32769	1	1	1075838985	0	50	9999	0	1	100	0	0	10	12	0	0	0	0	0	902	999	-1	0
16	14	256	0	0	3	32770	1	3	3221225473	12	0	9999	5	0	0	0	0	10	5	0	0	0	0	0	903	999	-1	12
16	20	512	300	0	3	16433	1	1	2202009632	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	904	999	-1	0
16	0	0	0	0	3	32770	1	6	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	905	999	-1	1
16	0	0	0	0	10	32770	1	0	3221225472	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	906	999	-1	1
16	0	0	300	0	3	32770	1	0	1	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	907	999	-1	1
16	0	0	0	0	3	32770	1	6	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	908	999	-1	1
16	0	0	0	0	3	32770	1	6	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	909	999	-1	1
16	0	0	0	0	3	32770	1	6	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	910	999	-1	1
16	14	32	300	1	3	32962	1	1	3221225473	28	0	9999	0	8	100	0	0	30	30	0	866	0	0	0	911	999	-1	28
16	0	0	0	0	1	32833	1	1	0	1	0	0	0	0	0	0	0	10	5	256	0	0	0	0	912	999	-1	1
16	16	32	300	0	3	32834	1	3	1073741833	50	30	999	5	8	100	3	0	10	12	0	0	0	0	0	913	999	-1	50
16	32	256	0	0	3	32834	1	1	1073743889	55	0	9999	0	0	0	0	0	10	12	128	0	0	0	0	914	999	-1	55
16	3	512	0	1	3	16465	7	1	2147487748	14	0	300	0	0	0	0	20480	0	0	0	0	0	0	0	915	999	-1	14
16	0	0	0	0	9	32833	1	1	2147483648	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	916	999	-1	1
0	0	1	300	0	1	32961	1	1	3221225473	60	0	9999	0	0	0	0	0	10	12	0	0	0	0	0	917	999	-1	60
16	0	0	0	0	3	32833	1	1	2147483648	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	918	999	-1	1
16	35	256	0	0	3	32770	1	1	1	65	0	999	0	0	0	0	0	10	5	128	0	0	0	0	919	999	-1	65
16	0	0	0	0	3	32770	1	6	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	920	999	-1	1
16	0	0	0	0	3	32770	1	6	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	921	999	-1	1
16	0	0	0	0	3	32770	1	6	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	922	999	-1	1
16	0	0	0	0	3	32770	1	6	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	923	999	-1	1
16	0	0	0	0	3	32770	1	6	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	924	999	-1	1
16	0	0	0	0	3	32770	1	6	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	925	999	-1	1
16	0	0	0	0	3	32770	1	6	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	926	999	-1	1
16	0	0	0	0	4099	16386	1	6	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	927	999	-1	1
16	0	0	0	0	4099	8194	1	6	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	928	999	-1	1
16	0	0	0	0	4099	16386	1	6	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	929	999	-1	1
16	0	0	0	0	4099	8194	1	6	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	930	999	-1	1
16	0	0	0	0	4099	16386	1	6	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	931	999	-1	1
16	0	0	0	0	4099	8194	1	6	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	932	999	-1	1
16	0	0	0	0	4099	16386	1	6	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	933	999	-1	1
16	0	0	0	0	4099	8194	1	6	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	934	999	-1	1
16	0	0	0	0	4099	16386	1	6	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	935	999	-1	1
16	0	0	0	0	4099	8194	1	6	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	936	999	-1	1
16	0	0	0	0	4099	16386	1	6	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	937	999	-1	1
16	0	0	0	0	4099	8194	1	6	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	938	999	-1	1
16	0	0	0	0	4099	16386	1	6	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	939	999	-1	1
16	0	0	0	0	4099	8194	1	6	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	940	999	-1	1
16	0	0	0	0	4099	16386	1	6	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	941	999	-1	1
16	0	0	0	0	4099	8194	1	6	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	942	999	-1	1
16	0	0	0	0	4099	16386	1	6	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	943	999	-1	1
16	0	0	0	0	4099	8194	1	6	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	944	999	-1	1
16	0	0	0	0	4099	16386	1	6	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	945	999	-1	1
16	0	0	0	0	4099	8194	1	6	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	946	999	-1	1
16	0	0	0	0	4099	16386	1	6	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	947	999	-1	1
16	0	0	0	0	4099	8194	1	6	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	948	999	-1	1
16	0	0	0	0	4099	16386	1	6	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	949	999	-1	1
16	0	0	0	0	4099	8194	1	6	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	950	999	-1	1
16	0	0	0	0	4099	16386	1	6	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	951	999	-1	1
16	0	0	0	0	4099	8194	1	6	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	952	999	-1	1
16	0	0	0	0	4099	16386	1	6	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	953	999	-1	1
16	0	0	0	0	4099	8194	1	6	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	954	999	-1	1
16	0	0	0	0	3	32770	1	6	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	955	999	-1	1
16	0	0	0	0	3	32770	1	6	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	956	999	-1	1
16	0	0	0	0	3	32770	1	6	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	957	999	-1	1
16	0	0	0	0	3	32770	1	6	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	958	999	-1	1
16	0	205056	0	0	24576	32769	1	6	2147483649	1	0	0	0	1	0	0	0	10	5	961	16	0	0	0	959	999	-1	1
16	0	205056	0	0	24576	32769	1	6	2147483649	1	0	0	0	1	0	0	0	10	5	0	17	0	0	0	960	999	-1	1
16	0	205056	0	0	24576	32769	1	6	2147483649	1	0	0	0	0	0	0	0	10	5	963	18	0	0	0	961	999	-1	1
16	0	209152	0	0	24576	32769	1	6	2147483649	1	0	0	0	0	0	0	0	10	5	0	19	0	0	0	962	999	-1	1
16	0	205056	0	0	24576	32769	1	6	2147483649	1	0	0	0	0	0	0	0	10	5	965	20	0	0	0	963	999	-1	1
16	0	213248	0	0	24576	32769	1	6	2147483649	1	0	0	0	0	0	0	0	10	5	0	21	0	0	0	964	999	-1	1
16	0	217344	0	0	24576	32769	1	6	2147483649	1	80	0	0	0	0	0	0	10	5	967	0	0	0	0	965	999	-1	1
16	0	217344	0	0	24576	32769	1	6	2147483649	1	120	0	0	0	0	0	0	10	5	0	0	0	0	0	966	999	-1	1
16	0	221440	0	0	24576	32769	1	6	2147483649	1	50	0	0	0	0	0	0	10	5	969	0	0	0	0	967	999	-1	1
16	0	221440	0	0	24576	32769	1	6	2147483649	1	150	0	0	0	0	0	0	10	5	0	0	0	0	0	968	11	-1	1
16	0	225536	0	0	24576	32769	1	6	2147483649	1	50	0	0	0	0	0	0	10	5	971	0	0	0	0	969	999	-1	1
16	0	229632	0	0	24576	32769	1	6	2147483649	1	50	0	0	0	0	0	0	10	5	0	36	0	0	0	970	999	-1	1
16	0	233728	0	0	24576	32769	1	6	2147483649	1	80	0	0	0	0	0	0	10	5	0	0	0	0	0	971	999	-1	1
16	0	237824	0	0	24576	32769	1	6	2147483649	1	120	0	0	0	0	0	0	10	5	0	0	0	0	0	972	999	-1	1
16	0	241920	0	0	24576	32769	1	6	2147483649	1	120	0	0	0	0	0	0	10	5	0	0	0	0	0	973	999	-1	1
16	0	246016	0	0	24576	32769	1	6	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	974	999	-1	1
16	0	250112	0	0	24576	32769	1	6	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	975	999	-1	1
16	0	8448	0	0	24576	8193	1	6	2147483649	1	100	0	0	0	0	0	0	10	5	0	0	0	0	0	976	999	-1	1
16	0	0	0	0	3	32770	1	6	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	977	999	-1	1
16	0	0	0	0	3	32770	1	6	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	978	999	-1	1
16	0	0	0	0	3	32770	1	6	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	979	999	-1	1
16	0	0	0	0	3	32770	1	6	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	980	999	-1	1
16	0	0	0	0	3	32770	1	6	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	981	999	-1	1
16	0	0	0	0	3	32770	1	6	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	982	999	-1	1
16	0	0	0	0	3	32770	1	6	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	983	999	-1	1
16	0	0	0	0	3	32770	1	6	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	984	999	-1	1
16	0	0	0	0	3	32770	1	6	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	985	999	-1	1
16	0	0	0	0	3	32770	1	6	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	986	999	-1	1
16	0	0	0	0	3	32770	1	6	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	987	999	-1	1
16	0	0	0	0	3	32770	1	6	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	988	999	-1	1
16	0	0	0	0	3	32770	1	6	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	989	999	-1	1
16	0	0	0	0	3	32770	1	6	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	990	999	-1	1
0	0	1	300	0	1	32897	1	1	1073741825	55	0	9999	0	0	0	0	0	10	12	0	0	0	0	0	991	999	-1	55
16	0	0	0	0	3	32833	1	1	0	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	992	999	-1	1
16	0	0	0	0	1	32769	1	1	0	1	0	0	0	0	0	0	0	10	5	2359552	0	0	0	0	993	999	-1	1
16	0	0	0	0	9	32833	1	1	0	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	994	999	-1	1
16	0	0	0	0	1	32833	1	1	2147483648	1	0	0	0	0	0	0	0	10	5	262144	0	0	0	0	995	999	-1	1
16	30	1	300	0	1	32897	1	1	3221225473	145	0	9999	0	8192	50	0	0	10	12	131072	0	0	0	0	996	999	-1	145
16	14	32	300	1	3	32962	1	1	3221225473	50	0	9999	0	8	100	0	0	30	30	0	866	0	0	0	997	999	-1	50
16	21	1	300	0	1	32770	1	1	3221225481	100	0	999	0	8192	100	0	0	10	5	0	866	0	0	0	998	999	-1	100
16	27	1	300	0	1	32770	1	1	3221225481	70	0	9999	0	8192	100	0	0	10	5	0	0	0	0	0	999	999	-1	70
16	10	512	0	1	3	16401	1	1	3221229572	50	0	300	0	0	0	0	0	0	0	0	0	0	0	0	1000	999	-1	50
16	6	32	300	0	3	32802	1	1	3221225473	25	0	9999	0	256	50	2	0	10	5	128	0	0	0	0	1001	999	-1	25
16	27	1	300	0	1	32770	1	1	2147483657	60	0	9999	0	8192	100	0	0	10	5	0	0	0	0	0	1002	999	-1	60
16	14	32	300	1	3	32962	1	1	3221225473	30	0	999	0	8	100	0	0	10	12	0	0	0	0	0	1003	999	-1	30
16	21	1	300	0	1	32770	1	1	3221225481	100	0	999	0	8192	100	0	0	10	5	0	0	0	0	0	1004	999	-1	100
16	35	256	0	0	3	32770	1	1	1	80	0	9999	0	0	0	1	0	10	5	128	0	0	0	0	1005	999	-1	80
16	0	0	0	0	3	32770	1	6	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1006	999	-1	1
16	50	256	300	0	3	32802	1	1	1073741825	85	0	9999	0	128	85	1	0	10	5	128	0	0	0	0	1007	999	-1	85
16	0	0	0	0	3	32770	1	6	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1008	999	-1	1
16	35	256	300	0	3	32770	1	1	1	85	0	999	0	0	0	1	0	10	5	128	0	0	0	0	1009	999	-1	85
16	6	256	0	0	3	32802	1	1	1073741824	10	0	0	0	64	50	1	0	10	5	128	0	0	0	0	1010	999	-1	10
0	0	0	0	0	3	1	1	0	2147483648	0	0	0	0	0	0	2	0	10	5	128	0	0	0	0	1011	999	-1	0
0	0	0	0	0	3	1	1	0	2147483648	0	0	0	0	0	0	2	0	10	5	128	0	0	0	0	1012	999	-1	0
16	0	0	0	0	3	32770	1	6	2147483648	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1013	999	-1	1
16	0	0	0	0	3	32770	1	6	2147483648	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1014	999	-1	1
16	0	0	0	0	3	32770	1	6	2147483648	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1015	999	-1	1
16	0	0	0	0	3	32770	1	6	2147483648	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1016	999	-1	1
16	0	0	0	0	3	32770	1	6	2147483648	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1017	999	-1	1
16	0	0	0	0	3	32770	1	6	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1018	999	-1	1
16	0	0	0	0	3	32770	1	6	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1019	999	-1	1
16	0	0	0	0	3	32770	1	6	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1020	999	-1	1
16	0	0	0	0	3	32770	1	6	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1021	999	-1	1
16	0	0	0	0	3	32770	1	6	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1022	999	-1	1
16	0	0	0	0	8192	32769	1	1	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1023	999	-1	1
16	0	0	0	0	8192	32769	1	1	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1057	999	-1	1
16	0	332	0	0	8192	32769	1	6	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1058	999	-1	1
16	0	333	0	0	8192	32769	1	6	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1059	999	-1	1
16	0	334	0	0	8192	32769	1	6	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1060	999	-1	1
16	0	335	0	0	8192	32769	1	6	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1061	999	-1	1
16	0	86272	0	0	8192	32769	1	6	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1062	999	-1	1
16	0	90368	0	0	8192	32769	1	6	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1063	999	-1	1
1	0	0	120	0	0	32769	1	1	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1064	999	-1	1
1	0	0	120	0	0	32769	1	1	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1065	999	-1	1
1	0	0	120	0	0	32769	1	1	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1066	999	-1	1
1	0	0	120	0	0	32769	1	1	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1067	999	-1	1
1	0	0	120	0	0	32769	1	1	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1068	999	-1	1
1	0	0	120	0	0	32769	1	1	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1069	999	-1	1
1	0	0	120	0	0	32769	1	1	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1070	999	-1	1
1	0	0	120	0	0	32769	1	1	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1071	999	-1	1
16	0	209152	0	0	8192	32769	1	6	2147483649	1	50	0	0	4	0	0	0	10	5	0	7	0	0	0	1072	999	-1	1
16	0	209152	0	0	8192	32769	1	6	2147483649	1	50	0	0	8	0	0	0	10	5	0	8	0	0	0	1073	999	-1	1
16	0	209152	0	0	8192	32769	1	6	2147483649	1	50	0	0	16	0	0	0	10	5	0	9	0	0	0	1074	999	-1	1
16	0	209152	0	0	8192	32769	1	6	2147483649	1	50	0	0	32	0	0	0	10	5	0	10	0	0	0	1075	999	-1	1
16	0	209152	0	0	8192	32769	1	6	2147483649	1	50	0	0	1	0	0	0	10	5	0	11	0	0	0	1024	999	-1	1
16	0	356608	0	0	8192	32769	1	6	2147483649	1	50	0	0	64	0	0	0	10	5	0	12	0	0	0	1076	999	-1	1
16	0	352512	0	0	8192	32769	1	6	2147483649	1	50	0	0	128	0	0	0	10	5	0	13	0	0	0	1077	999	-1	1
16	0	114944	0	0	8192	32769	1	6	2147483649	1	50	0	0	0	0	0	0	10	5	0	0	0	0	0	1078	999	-1	1
1	0	0	120	0	0	32769	1	1	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1079	999	-1	1
16	0	209152	0	0	8192	32769	1	6	2147483649	1	0	0	0	0	0	0	0	10	5	0	37	0	0	0	1026	999	-1	1
16	0	209152	0	0	8192	32769	1	6	2147483649	1	0	0	0	0	0	0	0	10	5	0	38	0	0	0	1025	999	-1	1
16	0	209152	0	0	8192	32769	1	6	2147483649	1	0	0	0	0	0	0	0	10	5	0	39	0	0	0	1027	999	-1	1
1	0	0	120	0	0	32769	1	1	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1080	999	-1	1
1	0	0	120	0	0	32769	1	1	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1081	999	-1	1
1	0	0	120	0	0	32769	1	1	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1082	999	-1	1
1	0	0	120	0	0	32769	1	1	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1083	999	-1	1
1	0	0	120	0	0	32769	1	1	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1084	999	-1	1
1	0	0	120	0	0	32769	1	1	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1085	999	-1	1
1	0	0	120	0	0	32769	1	1	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1086	999	-1	1
16	0	282880	0	0	8192	32769	1	6	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1087	999	-1	1
16	0	286976	0	0	8192	32769	1	6	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1088	999	-1	1
16	0	348416	0	0	8192	32769	1	6	2147483649	1	200	0	0	0	0	0	0	10	5	0	0	0	0	0	1089	999	-1	1
16	0	348416	0	0	8192	32769	1	6	2147483649	1	300	0	0	0	0	0	0	10	5	0	0	0	0	0	1090	999	-1	1
16	0	340224	0	0	8192	32769	1	6	2147483649	1	150	0	0	0	0	0	0	10	5	0	0	0	0	0	1091	999	-1	1
16	0	332032	0	0	8192	32769	1	6	2147483649	1	150	0	0	0	0	0	0	10	5	0	0	0	0	0	1092	999	-1	1
16	0	336128	0	0	8192	32769	1	6	2147483649	1	150	0	0	0	0	0	0	10	5	0	0	0	0	0	1093	999	-1	1
16	0	344320	0	0	8192	32769	1	6	2147483649	1	150	0	0	0	0	0	0	10	5	0	0	0	0	0	1094	999	-1	1
16	0	45312	0	0	8192	32769	1	6	2147483649	1	10	0	0	0	0	0	0	10	5	0	0	0	0	0	1095	999	-1	1
16	0	45312	0	0	8192	32769	1	6	2147483649	1	20	0	0	0	0	0	0	10	5	0	0	0	0	0	1096	999	-1	1
16	0	45312	0	0	8192	32769	1	6	2147483649	1	30	0	0	0	0	0	0	10	5	0	0	0	0	0	1097	999	-1	1
16	0	291072	0	0	8192	32769	1	6	2147483649	1	120	0	0	0	0	0	0	10	5	0	0	0	0	0	1098	999	-1	1
16	0	291072	0	0	8192	32769	1	6	2147483649	1	150	0	0	0	0	0	0	10	5	0	0	0	0	0	1099	999	-1	1
16	0	295168	0	0	8192	32769	1	6	2147483649	1	150	0	0	0	0	0	0	10	5	0	0	0	0	0	1100	999	-1	1
16	0	20736	0	0	8192	32769	1	6	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1101	999	-1	1
16	0	20736	0	0	8192	32769	1	6	2147483649	50	50	0	0	0	0	0	0	10	5	0	0	0	0	0	1033	999	-1	50
16	0	8448	0	0	8192	16388	1	6	2147483649	1	10	0	0	0	0	0	0	10	5	0	0	0	0	0	1102	999	-1	1
16	0	8448	0	0	8192	16388	1	6	2147483649	1	20	0	0	0	0	0	0	10	5	0	0	0	0	0	1103	999	-1	1
1	0	0	120	0	0	32769	1	1	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1104	999	-1	1
1	0	0	120	0	0	32769	1	1	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1105	999	-1	1
16	0	12544	0	0	8192	32769	1	6	2147483649	1	3	0	0	0	0	0	0	10	5	0	0	0	0	0	1035	999	-1	1
16	0	12544	0	0	8192	32769	1	6	2147483649	1	5	0	0	0	0	0	0	10	5	0	0	0	0	0	1106	999	-1	1
16	0	336	0	0	8192	32769	1	6	2147483649	1	70	0	0	0	0	0	0	10	5	0	0	0	0	0	1107	999	-1	1
16	0	303360	0	0	8192	32769	1	6	2147483649	1	50	0	0	0	0	0	0	10	5	0	40	0	0	0	1108	999	-1	1
16	0	303360	0	0	8192	32769	1	6	2147483649	1	50	0	0	0	0	0	0	10	5	0	41	0	0	0	1109	999	-1	1
16	0	20736	0	0	8192	32769	1	6	2147483649	999	100	0	0	0	0	0	0	10	5	0	0	0	0	0	1034	999	-1	999
1	0	0	120	0	0	32769	1	1	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1110	999	-1	1
16	0	0	0	0	3	32770	1	6	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1111	999	-1	1
16	0	0	0	0	3	32770	1	6	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1112	999	-1	1
16	0	0	0	0	1	32833	1	1	2147483648	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1113	999	-1	1
16	0	0	0	0	1	32833	1	1	2147483648	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1114	999	-1	1
16	30	1	300	0	1	32897	1	1	3221225473	165	0	9999	0	8192	60	0	0	10	12	131072	0	0	0	0	1115	999	-1	165
16	15	1	300	0	1	32897	1	3	1610612737	80	0	9999	1	8192	18	0	0	0	0	2230272	0	0	0	0	1116	999	-1	80
16	14	32	300	1	3	32962	1	1	3221225473	35	0	999	0	8	100	0	0	10	12	0	0	0	0	0	1117	999	-1	35
16	8	128	300	0	3	32802	1	1	1073741825	20	0	999	0	64	50	2	0	10	5	128	0	0	0	0	1118	999	-1	20
16	0	0	0	0	1	32770	1	0	3221225472	1	0	0	0	0	0	0	0	10	5	256	0	0	0	0	1119	999	-1	1
16	10	1	300	0	1	32834	1	1	2147483649	75	0	9999	0	64	60	0	0	10	12	524544	0	0	0	0	1120	999	-1	75
16	10	1	300	0	1	32834	1	1	2147483649	75	0	9999	0	64	60	0	0	10	12	524544	0	0	0	0	1121	999	-1	75
16	10	1	300	0	1	32834	1	1	2147483649	75	0	9999	0	64	60	0	0	10	12	524544	0	0	0	0	1122	999	-1	75
16	10	1	300	0	1	32834	1	1	2147483649	75	0	9999	0	64	60	0	0	10	12	524544	0	0	0	0	1123	999	-1	75
