m_SkillID	m_NameLabel	m_InfoLabel	m_Category	m_SkIcon	m_EncodeNeedValue	m_SkType	m_SkArea	m_SkAction	m_SkAttr	m_SkDammage	m_HitRatio	m_TargetType	m_TargetMin	m_TargetMax	m_TargetRule	m_LifeType	m_LifeValue	m_MapIsUse_Field	m_MapIsUse_Dungeon	m_MapIsUse_Ringo	m_MapIsUse_AccessMap	m_CostType	m_CostValue	m_HpRefParam	m_HpRefValue	m_MpRefParam	m_MpRefValue	m_SkillEffID00	m_SkillEffID01	m_SkillEffID02	m_SkillEffID03	m_SkillEffID04	m_EffIdx00	m_EffIdx01	m_EffIdx02	m_EffIdx03	m_EffIdx04	m_InheritCategory	m_SkillValue	m_DrawingCoefficient	m_TextLabel	m_ParamSkillID	m_ChangeFlag	m_SortID	m_IsAssist	m_Flag	m_DemoID	m_ScreenEffectR	m_ScreenEffectG	m_ScreenEffectB	m_ScreenEffectA
3075	SKILLNAME_ENE_075	SKILLINFO_ENE_075	1	5	100	1	1	2	3	1	100	3	0	0	1	0	0	0	0	0	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	1022	255	215	0	255
3076	SKILLNAME_ENE_076	SKILLINFO_ENE_076	1	10	100	1	1	2	-1	3	100	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1227	1219	1233	0	0	128	120	134	0	0	0	0	0	None	0	0	0	0	0	0	0	255	185	255
3077	SKILLNAME_ENE_077	SKILLINFO_ENE_077	1	11	100	1	1	-1	-1	2	100	2	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	1378	0	0	0	0	208	0	0	0	0	0	0	0	None	0	0	0	0	4	0	130	255	20	255
3078	SKILLNAME_ENE_078	SKILLINFO_ENE_078	1	11	100	1	1	2	-1	3	100	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1377	0	0	0	0	207	0	0	0	0	0	0	0	None	0	0	0	0	0	3026	130	255	20	255
3079	SKILLNAME_ENE_079	SKILLINFO_ENE_079	1	2	100	1	1	1	6	1	100	5	3	3	1	0	0	0	0	0	0	0	0	1	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	3031	255	85	0	255
3080	SKILLNAME_ENE_080	SKILLINFO_ENE_080	1	10	100	1	1	2	-1	3	100	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1124	0	0	0	0	64	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	255	185	255
3081	SKILLNAME_ENE_081	SKILLINFO_ENE_081	1	10	100	1	1	2	-1	3	100	2	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	1320	1321	1228	0	0	152	153	129	0	0	0	0	0	None	0	0	0	0	0	0	0	255	185	255
3082	SKILLNAME_ENE_082	SKILLINFO_ENE_082	1	3	100	1	1	2	1	1	100	3	0	0	1	0	0	0	0	0	0	0	0	1	45	0	0	1388	0	0	0	0	218	0	0	0	0	0	0	0	None	0	0	0	0	0	0	255	0	0	255
3083	SKILLNAME_ENE_083	SKILLINFO_ENE_083	1	4	100	1	1	2	2	1	100	3	0	0	1	0	0	0	0	0	0	0	0	1	45	0	0	1389	0	0	0	0	219	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	50	255	255
3084	SKILLNAME_ENE_084	SKILLINFO_ENE_084	1	5	100	1	1	2	3	1	100	3	0	0	1	0	0	0	0	0	0	0	0	1	45	0	0	1390	0	0	0	0	220	0	0	0	0	0	0	0	None	0	0	0	0	0	0	255	215	0	255
3085	SKILLNAME_ENE_085	SKILLINFO_ENE_085	1	6	100	1	1	2	4	1	100	3	0	0	1	0	0	0	0	0	0	0	0	1	45	0	0	1391	0	0	0	0	221	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	255	30	255
3086	SKILLNAME_ENE_086	SKILLINFO_ENE_086	1	8	100	1	1	2	8	1	100	3	0	0	1	0	0	0	0	0	0	0	0	1	200	0	0	1086	0	0	0	0	56	0	0	0	0	0	0	0	None	0	0	0	0	0	0	255	255	255	255
3087	SKILLNAME_ENE_087	SKILLINFO_ENE_087	1	10	100	1	1	2	-1	3	100	2	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	1322	1074	0	0	0	154	44	0	0	0	0	0	0	None	0	0	0	0	0	3081	0	255	185	255
3088	SKILLNAME_ENE_088	SKILLINFO_ENE_088	1	10	100	1	1	2	-1	3	100	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1319	0	0	0	0	151	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	255	185	255
3089	SKILLNAME_ENE_089	SKILLINFO_ENE_089	1	10	100	1	1	2	-1	3	100	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1220	0	0	0	0	121	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	255	185	255
3090	SKILLNAME_ENE_090	SKILLINFO_ENE_090	1	8	100	1	1	2	8	1	100	3	0	0	1	0	0	0	0	0	0	0	0	1	350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	4	0	255	255	255	255
3091	SKILLNAME_ENE_091	SKILLINFO_ENE_091	1	11	80	1	1	2	-1	8	100	2	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	1301	1301	0	0	0	137	137	0	0	0	0	0	0	None	0	0	0	0	0	0	130	255	20	255
3092	SKILLNAME_ENE_090	SKILLINFO_ENE_092	1	8	100	1	1	1	-1	1	100	2	0	0	1	0	0	0	0	0	0	0	0	2	100	0	0	1221	20803	0	0	0	122	877	0	0	0	0	0	0	None	0	0	0	0	0	0	255	255	255	255
3093	SKILLNAME_ENE_090	SKILLINFO_ENE_093	1	8	100	1	1	1	-1	1	100	2	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	1222	1379	0	0	0	123	209	0	0	0	0	0	0	None	0	0	0	0	0	0	255	255	255	255
3094	SKILLNAME_ENE_094	SKILLINFO_ENE_094	1	8	80	1	1	2	8	1	100	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	255	255	255	255
3095	SKILLNAME_ENE_095	SKILLINFO_ENE_095	1	12	100	1	1	2	8	1	100	1	0	0	1	0	0	0	0	0	0	0	0	1	25	0	0	1015	0	0	0	0	11	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0
3096	SKILLNAME_ENE_096	SKILLINFO_ENE_096	1	10	100	1	1	2	-1	3	100	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1072	0	0	0	0	42	0	0	0	0	0	0	0	None	0	0	0	0	0	1182	0	255	185	255
3097	SKILLNAME_ENE_097	SKILLINFO_ENE_097	1	9	100	1	1	2	-1	4	100	4	0	0	1	0	0	0	0	0	0	0	0	7	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	1130	40	255	230	255
3098	SKILLNAME_ENE_098	SKILLINFO_ENE_098	1	10	100	1	1	2	-1	3	100	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	837	0	0	0	0	0	0	0	None	0	0	0	0	0	1165	0	255	185	255
3099	SKILLNAME_ENE_099	SKILLINFO_ENE_099	1	6	100	1	1	2	4	1	100	3	0	0	1	0	0	0	0	0	0	0	0	1	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	1030	0	255	30	255
3100	SKILLNAME_ENE_100	SKILLINFO_ENE_100	1	6	100	2	1	2	4	1	100	1	0	0	1	0	0	0	0	0	0	0	0	1	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	1030	0	255	30	255
3101	SKILLNAME_ENE_101	SKILLINFO_ENE_101	1	3	100	1	1	2	1	1	100	1	0	0	1	0	0	0	0	0	0	1	0	1	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	1000	255	0	0	255
3102	SKILLNAME_ENE_102	SKILLINFO_ENE_102	1	8	100	1	1	2	8	1	100	3	0	0	1	0	0	0	0	0	0	0	0	2	100	0	0	20801	20803	0	0	0	875	877	0	0	0	0	0	0	None	0	0	0	0	0	0	255	255	255	255
3103	SKILLNAME_ENE_103	SKILLINFO_ENE_103	1	11	100	2	1	-1	-1	3	100	2	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	1357	0	0	0	0	189	0	0	0	0	0	0	0.1	None	0	0	0	0	0	0	130	255	20	255
3104	SKILLNAME_ENE_104	SKILLINFO_ENE_104	1	11	100	2	1	-1	-1	3	100	2	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	1358	0	0	0	0	190	0	0	0	0	0	0	0.1	None	0	0	0	0	0	3103	130	255	20	255
3105	SKILLNAME_ENE_105	SKILLINFO_ENE_105	1	10	100	2	1	-1	-1	3	100	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1063	0	0	0	0	33	0	0	0	0	0	0	0.1	None	0	0	0	0	0	1150	0	255	185	255
3106	SKILLNAME_ENE_106	SKILLINFO_ENE_106	1	10	100	2	1	-1	-1	3	100	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1064	0	0	0	0	34	0	0	0	0	0	0	0.1	None	0	0	0	0	0	1151	0	255	185	255
3107	SKILLNAME_ENE_107	SKILLINFO_ENE_107	1	10	100	2	1	-1	-1	3	100	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1065	0	0	0	0	35	0	0	0	0	0	0	0.1	None	0	0	0	0	0	1152	0	255	185	255
3108	SKILLNAME_ENE_108	SKILLINFO_ENE_108	1	9	100	1	1	2	-1	4	100	4	0	0	1	0	0	0	0	0	0	0	0	9	350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	1131	40	255	230	255
3109	SKILLNAME_ENE_109	SKILLINFO_ENE_109	1	12	100	1	1	1	8	1	100	1	0	0	1	0	0	0	0	0	0	0	0	1	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	1	3000	0	0	0	0
3110	SKILLNAME_ENE_110	SKILLINFO_ENE_110	1	2	100	1	1	1	6	1	100	1	0	0	1	0	0	0	0	0	0	0	0	1	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	255	85	0	255
3111	SKILLNAME_ENE_111	SKILLINFO_ENE_111	1	2	100	1	1	1	6	1	100	1	0	0	1	0	0	0	0	0	0	0	0	1	100	0	0	1351	1352	1353	0	0	183	184	185	0	0	0	0	0	None	0	0	0	0	0	0	255	85	0	255
3112	SKILLNAME_ENE_112	SKILLINFO_ENE_112	1	8	100	1	1	2	8	1	100	3	0	0	1	0	0	0	0	0	0	0	0	1	135	0	0	1086	0	0	0	0	56	0	0	0	0	0	0	0	None	0	0	0	0	0	0	255	255	255	255
3113	SKILLNAME_ENE_113	SKILLINFO_ENE_113	1	8	100	1	1	2	8	1	100	1	0	0	1	0	0	0	0	0	0	0	0	1	200	0	0	1350	0	0	0	0	182	0	0	0	0	0	0	0	None	0	0	0	0	0	0	255	255	255	255
3114	SKILLNAME_ENE_114	SKILLINFO_ENE_114	1	10	100	1	1	2	-1	3	100	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1330	0	0	0	0	162	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	255	185	255
3115	SKILLNAME_ENE_115	SKILLINFO_ENE_115	1	11	100	1	1	2	-1	3	100	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1301	1302	1303	1304	0	137	138	139	140	0	0	0	0	None	0	0	0	0	0	0	130	255	20	255
3116	SKILLNAME_ENE_116	SKILLINFO_ENE_116	1	17	100	1	1	2	-1	3	100	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1190	0	0	0	0	93	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0
3117	SKILLNAME_ENE_117	SKILLINFO_ENE_117	1	17	100	1	1	2	-1	3	100	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1190	0	0	0	0	93	0	0	0	0	0	0	0	None	0	0	0	0	0	3116	0	0	0	0
3118	SKILLNAME_ENE_118	SKILLINFO_ENE_118	1	17	100	1	1	2	-1	3	100	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1331	0	0	0	0	163	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0
3119	SKILLNAME_COM_134	SKILLINFO_COM_134	1	9	100	1	1	2	-1	4	100	4	0	0	1	0	0	0	0	0	0	0	0	9	400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	1134	40	255	230	255
3120	SKILLNAME_ENE_120	SKILLINFO_ENE_120	1	1	100	1	1	1	5	1	100	5	8	8	1	0	0	0	0	0	0	0	0	1	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	255	85	0	255
3121	SKILLNAME_ENE_121	SKILLINFO_ENE_121	1	3	100	1	1	2	1	1	110	3	0	0	1	0	0	0	0	0	0	0	0	1	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	1002	255	0	0	255
3122	SKILLNAME_ENE_122	SKILLINFO_ENE_122	1	4	100	1	1	2	2	1	110	3	0	0	1	0	0	0	0	0	0	0	0	1	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	1012	0	50	255	255
3123	SKILLNAME_ENE_123	SKILLINFO_ENE_123	1	5	100	1	1	2	3	1	110	3	0	0	1	0	0	0	0	0	0	0	0	1	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	1022	255	215	0	255
3124	SKILLNAME_ENE_124	SKILLINFO_ENE_124	1	6	100	1	1	2	4	1	110	3	0	0	1	0	0	0	0	0	0	0	0	1	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	1032	0	255	30	255
3125	SKILLNAME_ENE_125	SKILLINFO_ENE_125	1	8	100	1	1	2	8	1	110	3	0	0	1	0	0	0	0	0	0	0	0	1	180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	1044	255	255	255	255
3126	SKILLNAME_ENE_126	SKILLINFO_ENE_126	1	11	100	1	1	2	-1	3	100	2	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	1386	0	0	0	0	216	0	0	0	0	0	0	0	None	0	0	0	0	0	0	130	255	20	255
3127	SKILLNAME_ENE_127	SKILLINFO_ENE_127	1	8	100	1	1	2	8	1	100	3	0	0	1	0	0	0	0	0	0	0	0	1	300	0	0	1354	1355	1356	20803	0	186	187	188	877	0	0	0	0	None	0	0	0	0	0	0	255	255	255	255
3128	SKILLNAME_ENE_128	SKILLINFO_ENE_128	1	8	100	1	1	2	8	1	100	3	0	0	1	0	0	0	0	0	0	0	0	1	3000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	255	255	255	255
3129	SKILLNAME_ENE_129	SKILLINFO_ENE_129	1	10	100	1	1	2	-1	3	100	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1069	1074	0	0	0	39	44	0	0	0	0	0	0	None	0	0	0	0	0	0	0	255	185	255
3130	SKILLNAME_ENE_130	SKILLINFO_ENE_130	1	10	100	1	1	2	-1	2	100	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1068	1078	0	0	0	38	48	0	0	0	0	0	0	None	0	0	0	0	0	1162	0	255	185	255
3131	SKILLNAME_ENE_131	SKILLINFO_ENE_131	1	11	100	1	1	2	-1	2	100	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1332	0	0	0	0	164	0	0	0	0	0	0	0	None	0	0	0	0	0	0	130	255	20	255
3132	SKILLNAME_ENE_132	SKILLINFO_ENE_132	1	10	100	1	1	2	-1	3	100	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1341	0	0	0	0	173	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	255	185	255
3133	SKILLNAME_ENE_133	SKILLINFO_ENE_133	1	10	100	1	1	2	-1	3	100	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1360	1334	0	0	0	192	166	0	0	0	0	0	0	None	0	0	0	0	0	0	0	255	185	255
3134	SKILLNAME_ENE_134	SKILLINFO_ENE_134	1	10	100	1	1	2	-1	3	100	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1360	1335	0	0	0	192	167	0	0	0	0	0	0	None	0	0	0	0	0	3133	0	255	185	255
3135	SKILLNAME_ENE_135	SKILLINFO_ENE_135	1	10	100	1	1	2	-1	3	100	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1360	1336	0	0	0	192	168	0	0	0	0	0	0	None	0	0	0	0	0	3133	0	255	185	255
3136	SKILLNAME_ENE_136	SKILLINFO_ENE_136	1	10	100	1	1	2	-1	3	100	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1360	1337	0	0	0	192	169	0	0	0	0	0	0	None	0	0	0	0	0	3133	0	255	185	255
3137	SKILLNAME_ENE_137	SKILLINFO_ENE_137	1	10	100	1	1	2	-1	3	100	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1360	1338	0	0	0	192	170	0	0	0	0	0	0	None	0	0	0	0	0	3133	0	255	185	255
3138	SKILLNAME_ENE_138	SKILLINFO_ENE_138	1	10	100	1	1	2	-1	3	100	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1360	1339	0	0	0	192	171	0	0	0	0	0	0	None	0	0	0	0	0	3133	0	255	185	255
3139	SKILLNAME_ENE_139	SKILLINFO_ENE_139	1	11	100	1	1	2	-1	8	100	2	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	1301	0	0	0	0	137	0	0	0	0	0	0	0	None	0	0	0	0	0	0	130	255	20	255
3140	SKILLNAME_ENE_140	SKILLINFO_ENE_140	1	10	100	1	1	2	-1	3	100	2	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	1340	0	0	0	0	172	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	255	185	255
3141	SKILLNAME_ENE_141	SKILLINFO_ENE_141	1	8	100	1	1	2	8	1	110	3	0	0	1	0	0	0	0	0	0	0	0	1	300	0	0	1333	0	0	0	0	165	0	0	0	0	0	0	0	None	0	0	0	0	0	0	255	255	255	255
3142	SKILLNAME_ENE_142	SKILLINFO_ENE_142	1	9	100	1	1	2	-1	4	100	2	0	0	1	0	0	0	0	0	0	0	0	7	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	1131	40	255	230	255
3143	SKILLNAME_ENE_143	SKILLINFO_ENE_143	1	9	100	1	1	2	-1	4	100	2	0	0	1	0	0	0	0	0	0	0	0	8	100	0	0	1032	0	0	0	0	24	0	0	0	0	0	0	0	None	0	0	0	0	0	1136	40	255	230	255
3144	SKILLNAME_ENE_144	SKILLINFO_ENE_144	1	7	100	1	1	2	7	7	100	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1023	0	0	0	0	19	0	0	0	0	8	0	0	None	0	0	0	0	0	1183	95	0	255	255
3145	SKILLNAME_ENE_145	SKILLINFO_ENE_145	1	10	100	1	1	2	-1	1	100	2	0	0	13	0	0	0	0	0	0	0	0	2	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	4	0	0	255	185	255
3146	SKILLNAME_ENE_146	SKILLINFO_ENE_146	1	8	100	1	1	2	8	1	100	3	0	0	1	0	0	0	0	0	0	0	0	2	100	0	0	20803	0	0	0	0	877	0	0	0	0	0	0	0	None	0	0	0	0	0	1044	255	255	255	255
3147	SKILLNAME_ENE_147	SKILLINFO_ENE_147	1	8	100	1	1	1	8	1	100	3	0	0	1	0	0	0	0	0	0	0	0	2	100	0	0	20803	0	0	0	0	877	0	0	0	0	0	0	0	None	0	0	0	0	0	3007	255	255	255	255
3148	SKILLNAME_ENE_148	SKILLINFO_ENE_148	1	8	100	1	1	2	-1	1	100	3	0	0	1	0	0	0	0	0	0	0	0	2	100	0	0	20803	0	0	0	0	877	0	0	0	0	0	0	0	None	0	0	0	0	0	3090	255	255	255	255
3149	SKILLNAME_ENE_149	SKILLINFO_ENE_149	1	8	100	1	1	2	8	1	100	3	0	0	1	0	0	0	0	0	0	0	0	2	100	0	0	20803	0	0	0	0	877	0	0	0	0	0	0	0	None	0	0	0	0	0	3086	255	255	255	255
3150	SKILLNAME_ENE_150	SKILLINFO_ENE_150	1	9	100	1	1	2	-1	8	100	2	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	1301	0	0	0	0	137	0	0	0	0	0	0	0	None	0	0	0	0	0	0	40	255	230	255
3151	SKILLNAME_ENE_151	SKILLINFO_ENE_151	1	9	100	1	1	2	-1	8	100	2	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	1302	0	0	0	0	138	0	0	0	0	0	0	0	None	0	0	0	0	0	3150	40	255	230	255
3152	SKILLNAME_ENE_152	SKILLINFO_ENE_152	1	8	100	1	1	2	8	1	100	1	0	0	1	0	0	0	0	0	0	0	0	0	0	2	40	1002	0	0	0	0	3	0	0	0	0	0	0	0	None	0	0	0	0	0	1045	255	255	255	255
3153	SKILLNAME_COM_131	SKILLINFO_COM_131	1	9	100	1	1	2	-1	4	100	2	0	0	1	0	0	0	0	0	0	0	0	7	650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	1131	40	255	230	255
3154	SKILLNAME_COM_134	SKILLINFO_COM_134	1	9	100	1	1	2	-1	4	100	4	0	0	1	0	0	0	0	0	0	0	0	7	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	1134	40	255	230	255
3155	SKILLNAME_COM_131	SKILLINFO_COM_131	1	9	100	1	1	2	-1	4	100	2	0	0	1	0	0	0	0	0	0	0	0	9	900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	1131	40	255	230	255
3156	SKILLNAME_ENE_156	SKILLINFO_ENE_156	1	7	100	1	1	2	7	7	100	1	0	0	1	0	0	0	0	0	0	0	0	1	25	0	0	1393	0	0	0	0	223	0	0	0	0	0	0	0	None	0	0	0	0	0	3314	95	0	255	255
3157	SKILLNAME_ENE_157	SKILLINFO_ENE_157	1	7	100	1	1	2	7	7	100	3	0	0	1	0	0	0	0	0	0	0	0	1	20	0	0	1393	0	0	0	0	223	0	0	0	0	0	0	0	None	0	0	0	0	0	0	95	0	255	255
3158	SKILLNAME_ENE_158	SKILLINFO_ENE_158	1	8	100	1	1	2	8	7	100	3	0	0	1	0	0	0	0	0	0	0	0	1	72	0	0	1394	0	0	0	0	224	0	0	0	0	0	0	0	None	0	0	0	0	0	1043	255	255	255	255
3159	SKILLNAME_COM_052	SKILLINFO_COM_052	1	8	100	1	1	1	8	1	100	1	0	0	1	0	0	0	0	0	0	0	0	1	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	1052	255	255	255	255
3160	SKILLNAME_ENE_091	SKILLINFO_ENE_091	1	11	100	1	1	2	-1	8	100	2	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	1301	1302	1303	0	0	137	138	139	0	0	0	0	0	None	0	0	0	0	0	3091	130	255	20	255
3161	SKILLNAME_ENE_091	SKILLINFO_ENE_091	1	11	100	1	1	2	-1	8	100	2	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	1301	1302	1303	1304	0	137	138	139	140	0	0	0	0	None	0	0	0	0	0	3091	130	255	20	255
3162	SKILLNAME_ENE_091	SKILLINFO_ENE_091	1	11	100	1	1	2	-1	8	100	2	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	1302	1303	1304	0	0	138	139	140	0	0	0	0	0	None	0	0	0	0	0	3091	130	255	20	255
3163	SKILLNAME_ENE_091	SKILLINFO_ENE_091	1	11	100	1	1	2	-1	8	100	2	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	1304	1305	0	0	0	140	141	0	0	0	0	0	0	None	0	0	0	0	0	3091	130	255	20	255
3164	SKILLNAME_ENE_081	SKILLINFO_ENE_081	1	10	100	1	1	2	-1	3	100	2	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	1397	1395	1228	0	0	227	225	129	0	0	0	0	0	None	0	0	0	0	0	3081	0	255	185	255
3165	SKILLNAME_ENE_081	SKILLINFO_ENE_081	1	10	100	1	1	2	-1	3	100	2	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	1397	1396	1228	0	0	227	226	129	0	0	0	0	0	None	0	0	0	0	0	3081	0	255	185	255
3166	SKILLNAME_ENE_091	SKILLINFO_ENE_091	1	11	100	1	1	2	-1	8	100	2	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	1302	0	0	0	0	138	0	0	0	0	0	0	0	None	0	0	0	0	0	3091	130	255	20	255
3167	SKILLNAME_ENE_091	SKILLINFO_ENE_091	1	11	100	1	1	2	-1	8	100	2	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	1303	1303	0	0	0	139	139	0	0	0	0	0	0	None	0	0	0	0	0	3091	130	255	20	255
3168	SKILLNAME_ENE_114	SKILLINFO_ENE_114	1	10	100	1	1	2	-1	3	100	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1500	1510	0	0	0	231	241	0	0	0	0	0	0	None	0	0	0	0	0	0	0	255	185	255
3169	SKILLNAME_ENE_114	SKILLINFO_ENE_114	1	10	100	1	1	2	-1	3	100	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1501	1503	1505	1507	1510	232	234	236	238	241	0	0	0	None	0	0	0	0	0	3168	0	255	185	255
3170	SKILLNAME_ENE_114	SKILLINFO_ENE_114	1	10	100	1	1	2	-1	3	100	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1502	1504	1506	1508	1510	233	235	237	239	241	0	0	0	None	0	0	0	0	0	3168	0	255	185	255
3171	SKILLNAME_ENE_171	SKILLINFO_ENE_171	1	11	100	1	1	-1	-1	2	100	2	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	1399	0	0	0	0	229	0	0	0	0	0	0	0	None	0	0	0	0	4	0	130	255	20	255
3172	SKILLNAME_COM_132	SKILLINFO_ENE_143	1	9	100	1	1	2	-1	4	100	2	0	0	5	0	0	0	0	0	0	0	0	8	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	1132	40	255	230	255
3173	SKILLNAME_COM_104	SKILLINFO_COM_104	1	7	100	1	1	2	7	7	100	1	0	0	1	0	0	0	0	0	0	0	0	1	70	0	0	1015	0	0	0	0	11	0	0	0	0	0	0	0	None	0	0	0	0	0	1104	95	0	255	255
3174	SKILLNAME_COM_109	SKILLINFO_COM_109	1	7	100	1	1	2	7	7	100	3	0	0	1	0	0	0	0	0	0	0	0	1	42	0	0	1022	0	0	0	0	18	0	0	0	0	0	0	0	None	0	0	0	0	0	1109	95	0	255	255
3175	SKILLNAME_ENE_087	SKILLINFO_ENE_087	1	10	100	1	1	2	-1	3	100	2	0	0	13	0	0	0	0	0	0	0	0	8	10	0	0	1322	1074	0	0	0	154	44	0	0	0	0	0	0	None	0	0	0	0	0	3081	0	255	185	255
3176	SKILLNAME_ENE_087	SKILLINFO_ENE_087	1	10	100	1	1	2	-1	3	100	2	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	1310	1074	0	0	0	146	44	0	0	0	0	0	0	None	0	0	0	0	0	1174	0	255	185	255
